"","fb_post_id","Topic_page","Topic","likes","comments","shares"
"2789","10158681241608750","General","General",16,1,8
"2790","10158681314328750","General","General",285,2,377
"2791","10158680940053750","General","General",5,0,0
"2792","10158681093723750","General","General",2,0,2
"2793","10158678124998750","General","General",9,0,0
"2794","10158680830153750","General","General",0,0,0
"2795","10158680576513750","General","General",3,1,6
"2796","10158680737663750","General","General",60,1,14
"2797","10158678610123750","General","General",4,0,1
"2798","10158678607598750","General","General",20,0,7
"2799","10158678591563750","General","General",29,0,15
"2800","10158678306983750","General","General",6,0,1
"2801","10158669292838750","General","General",4,0,1
"2802","10158677893288750","General","General",5,0,1
"2803","10158677888863750","General","General",6,0,1
"2804","10158677619793750","General","General",3,0,1
"2805","10158669701833750","General","General",9,0,5
"2806","10158666662893750","General","General",6,0,3
"2807","10158669280223750","General","General",12,2,3
"2808","10158669677453750","General","General",4,0,2
"2809","10158669608943750","General","General",10,0,6
"2810","10158669700153750","General","General",20,0,3
"2811","10158669704493750","General","General",13,0,6
"2812","10158672979073750","General","General",50,1,17
"2813","10158666658373750","General","General",4,0,0
"2814","10158669276613750","General","General",3,0,0
"2815","10158669656093750","General","General",4,0,1
"2816","10158669219913750","General","General",18,0,15
"2817","10158669213658750","General","General",6,0,0
"2818","10158669343578750","General","General",9,0,1
"2819","10158666650803750","General","General",4,0,0
"2820","10158669629958750","General","General",15,1,5
"2821","10158660732183750","General","General",8,0,1
"2822","10158663931748750","General","General",37,0,32
"2823","10158666220448750","General","General",4,0,2
"2824","10158669144553750","General","General",2,0,0
"2825","10158663826423750","General","General",3,0,1
"2826","10158666869018750","General","General",3,0,1
"2827","10158666656258750","General","General",15,0,5
"2828","10158660716658750","General","General",5,0,0
"2829","10158663934608750","General","General",39,0,32
"2830","10158666432108750","General","General",5,0,0
"2831","10158664200813750","General","General",8,0,2
"2832","10158663938023750","General","General",5,0,1
"2833","10158660559718750","General","General",12,0,9
"2834","10158663500963750","General","General",9,0,3
"2835","10158660709703750","General","General",4,0,0
"2836","10158663718553750","General","General",8,0,14
"2837","10158663396948750","General","General",6,0,4
"2838","10158661081233750","General","General",6,0,0
"2839","10158660338848750","General","General",6,0,0
"2840","10158663250533750","General","General",5,0,0
"2841","10158660526453750","General","General",13,0,2
"2842","10158657796603750","General","General",8,0,2
"2843","10158660703023750","General","General",3,0,1
"2844","10158657780633750","General","General",49,0,27
"2845","10158660394368750","General","General",30,0,16
"2846","10158660333593750","General","General",11,0,5
"2847","10158657806243750","General","General",11,0,3
"2848","10158657937523750","General","General",7,0,0
"2849","10158628953788750","General","General",20,0,6
"2850","10158649172993750","General","General",0,0,0
"2851","10158657404338750","General","General",5,0,1
"2852","10158657488533750","General","General",7,0,2
"2853","10158657370473750","General","General",5,0,4
"2854","10158649218793750","General","General",3,0,0
"2855","10158646361363750","General","General",25,0,15
"2856","10158649211333750","General","General",4,0,0
"2857","10158649157533750","General","General",4,0,1
"2858","10158648635903750","General","General",6,0,2
"2859","10158649214538750","General","General",2,0,1
"2860","10158642777463750","General","General",25,0,15
"2861","10158648637153750","General","General",16,0,7
"2862","10158649207073750","General","General",2,0,0
"2863","10158649149878750","General","General",3,4,0
"2864","10158646296403750","General","General",15,0,7
"2865","10158649163993750","General","General",11,0,2
"2866","10158645717343750","General","General",48,0,24
"2867","10158651208193750","General","General",14,0,1
"2868","10158648633428750","General","General",7,0,1
"2869","10158648958588750","General","General",3,0,1
"2870","10158648634573750","General","General",4,0,0
"2871","10158648948853750","General","General",3,0,0
"2872","10158643731303750","General","General",4,0,0
"2873","10158648661663750","General","General",26,0,28
"2874","10158648749153750","General","General",12,0,1
"2875","10158645739858750","General","General",17,0,6
"2876","10158648442393750","General","General",28,0,22
"2877","10158648391928750","General","General",8,0,10
"2878","10158646321308750","General","General",13,0,5
"2879","10158643472798750","General","General",2,0,3
"2880","10158643715973750","General","General",10,0,1
"2881","10158645746653750","General","General",16,0,4
"2882","10158643246303750","General","General",1,0,0
"2883","10158643254513750","General","General",5,0,1
"2884","10158643687828750","General","General",10,0,2
"2885","10158639829373750","General","General",14,2,3
"2886","10158640564863750","General","General",3,0,0
"2887","10158623278373750","General","General",12,0,2
"2888","10158642691723750","General","General",5,0,1
"2889","10158642642688750","General","General",8,0,2
"2890","10158640525823750","General","General",11,0,7
"2891","10158623257428750","General","General",15,1,3
"2892","10158640266253750","General","General",9,0,5
"2893","10158637006378750","General","General",26,1,18
"2894","10158640123853750","General","General",18,0,7
"2895","10158639867673750","General","General",0,0,0
"2896","10158639827938750","General","General",22,0,11
"2897","10158636899523750","General","General",26,0,12
"2898","10158636829398750","General","General",6,0,1
"2899","10158636846863750","General","General",2,0,1
"2900","10158636955678750","General","General",10,0,0
"2901","10158636917913750","General","General",12,0,2
"2902","10158636893013750","General","General",0,0,1
"2903","10158636901168750","General","General",5,0,1
"2904","10158636828523750","General","General",21,0,8
"2905","10158629238638750","General","General",20,0,9
"2906","10158628883688750","General","General",17,0,6
"2907","10158629014838750","General","General",35,1,20
"2908","10158628940218750","General","General",21,0,9
"2909","10158628609423750","General","General",18,0,8
"2910","10158634000533750","General","General",5,0,2
"2911","10158628964568750","General","General",23,0,14
"2912","10158628984148750","General","General",6,0,3
"2913","10158632227178750","General","General",3,2,2
"2914","10158628926658750","General","General",23,0,14
"2915","10158628966413750","General","General",2,0,1
"2916","10158623108063750","General","General",9,0,7
"2917","10158625698933750","General","General",11,0,3
"2918","10158628613398750","General","General",11,0,2
"2919","10158626131383750","General","General",0,0,0
"2920","10158628959918750","General","General",23,0,11
"2921","10158628875818750","General","General",1,0,0
"2922","10158626162443750","General","General",20,0,9
"2923","10158626129203750","General","General",3,0,3
"2924","10158623102378750","General","General",16,0,6
"2925","10158628308723750","General","General",24,0,0
"2926","10158623122998750","General","General",9,0,3
"2927","10158620386783750","General","General",14,0,1
"2928","10158623109193750","General","General",18,0,5
"2929","10158625607603750","General","General",4,0,0
"2930","10158623964378750","General","General",124,0,33
"2931","10158622797753750","General","General",7,0,2
"2932","10158622907763750","General","General",21,0,8
"2933","10158622643523750","General","General",5,0,0
"2934","10158620370108750","General","General",10,0,1
"2935","10158619849828750","General","General",12,0,1
"2936","10158620613878750","General","General",28,0,8
"2937","10158620360263750","General","General",10,0,4
"2938","10158620159253750","General","General",9,0,0
"2939","10158617623173750","General","General",5,0,1
"2940","10158617846323750","General","General",3,0,1
"2941","10158617185983750","General","General",11,0,8
"2942","10158617704423750","General","General",7,0,0
"2943","10158617844553750","General","General",7,0,0
"2944","10158617607308750","General","General",4,0,0
"2945","10158617454853750","General","General",3,0,0
"2946","10158617429263750","General","General",8,0,0
"2947","10158617237513750","General","General",16,0,7
"2948","10158617021673750","General","General",4,0,0
"2949","10158601308613750","General","General",12,0,11
"2950","10158616864873750","General","General",10,0,2
"2951","10158615407523750","General","General",75,0,16
"2952","10158597506698750","General","General",7,0,4
"2953","10158601221288750","General","General",9,0,5
"2954","10158614561633750","General","General",20,0,1
"2955","10158614513823750","General","General",10,0,1
"2956","10158601050648750","General","General",1,0,1
"2957","10158601237613750","General","General",3,0,1
"2958","10158601247248750","General","General",9,0,6
"2959","10158601200488750","General","General",27,0,14
"2960","10158601218123750","General","General",9,0,4
"2961","10158592935198750","General","General",29,7,9
"2962","10158600867788750","General","Climate Change",7,0,0
"2963","10158601007613750","General","General",5,0,0
"2964","10158601273158750","General","General",8,0,4
"2965","10158610781318750","General","General",22,0,5
"2966","10158600860283750","General","General",23,0,16
"2967","10158593172323750","General","General",4,0,0
"2968","10158592907088750","General","General",31,0,2
"2969","10158597496673750","General","General",4,0,0
"2970","10158600862118750","General","General",16,0,6
"2971","10158601289858750","General","General",4,0,4
"2972","10158597504628750","General","General",59,7,45
"2973","10158601214918750","General","General",11,0,1
"2974","10158592606363750","General","General",82,4,21
"2975","10158597384578750","General","General",12,0,8
"2976","10158601144853750","General","General",6,0,4
"2977","10158597500488750","General","General",8,0,2
"2978","10158580528683750","General","General",6,0,3
"2979","10158600857968750","General","General",2,0,1
"2980","10158592541463750","General","General",11,0,1
"2981","10158597491293750","General","General",53,0,29
"2982","10158597388348750","General","General",23,0,14
"2983","10158600657883750","General","General",34,0,3
"2984","10158600652178750","General","General",14,0,1
"2985","10158600514018750","General","General",28,3,1
"2986","10158597333638750","General","General",2,0,0
"2987","10158597270713750","General","General",19,0,5
"2988","10158592534378750","General","General",10,3,4
"2989","10158596852908750","General","General",3,0,1
"2990","10158593169518750","General","General",6,0,2
"2991","10158596711848750","General","General",51,0,37
"2992","10158580013438750","General","General",6,0,3
"2993","10158596112763750","General","General",14,0,8
"2994","10158591896768750","General","General",43,0,27
